WKT,nama,deskripsi
"POLYGON ((106.718676 -6.360879, 106.717646 -6.3673619, 106.7207359 -6.37248, 106.7224526 -6.3769156, 106.7221092 -6.3830571, 106.7234825 -6.3868102, 106.7269158 -6.3840807, 106.7286324 -6.3871514, 106.7265724 -6.3909045, 106.7265724 -6.3939752, 106.7296623 -6.3984106, 106.7320656 -6.4031872, 106.731379 -6.4072813, 106.730349 -6.412399, 106.7354988 -6.4168342, 106.7482018 -6.4359395, 106.7502617 -6.4311633, 106.7536949 -6.4291163, 106.7595314 -6.4318456, 106.7643379 -6.4335514, 106.7688011 -6.4373041, 106.772921 -6.4379865, 106.772921 -6.4332102, 106.7797875 -6.4345749, 106.783564 -6.4321868, 106.7887139 -6.4396923, 106.7976402 -6.4403746, 106.7990135 -6.450268, 106.8055367 -6.4441273, 106.8124031 -6.4444684, 106.8309426 -6.4454919, 106.847422 -6.443445, 106.8635582 -6.441398, 106.8755745 -6.4444684, 106.8800377 -6.4396923, 106.8896507 -6.428434, 106.8958306 -6.428434, 106.8978905 -6.414446, 106.8992638 -6.4018225, 106.8955669 -6.3688338, 106.8893871 -6.3695162, 106.882441 -6.3704328, 106.8838939 -6.3681514, 106.8790874 -6.3640569, 106.8772911 -6.3605378, 106.8735942 -6.3606449, 106.8704247 -6.3595142, 106.8735146 -6.3567845, 106.8708477 -6.3538206, 106.8621849 -6.3567845, 106.8584084 -6.3533723, 106.8553185 -6.3520075, 106.8563484 -6.3472304, 106.8523082 -6.3435841, 106.850512 -6.340406, 106.8509349 -6.3367596, 106.8453621 -6.3363113, 106.8440685 -6.3415368, 106.8405556 -6.3427946, 106.8374657 -6.3462068, 106.8402123 -6.351325, 106.8364357 -6.3520075, 106.8344554 -6.3551855, 106.8299126 -6.3547372, 106.8223595 -6.3550784, 106.8166027 -6.3565503, 106.8127464 -6.3588317, 106.8111095 -6.3640569, 106.8051933 -6.3632675, 106.8014168 -6.3653147, 106.7918834 -6.3640569, 106.7931771 -6.3598554, 106.7938637 -6.3472304, 106.7976402 -6.3445007, 106.7994365 -6.3415368, 106.7976402 -6.3363113, 106.7980632 -6.3340298, 106.8024468 -6.3311929, 106.8035564 -6.3265228, 106.8072533 -6.3233446, 106.8096565 -6.3144725, 106.7969536 -6.3148137, 106.7791008 -6.3165199, 106.7784142 -6.3267569, 106.7763542 -6.3311929, 106.7736077 -6.3376762, 106.7725777 -6.3417709, 106.773951 -6.3468892, 106.7722344 -6.3499602, 106.7688011 -6.351325, 106.7715477 -6.3557608, 106.7657112 -6.3567845, 106.7605614 -6.3564433, 106.7591881 -6.3598554, 106.7509484 -6.3601966, 106.718676 -6.360879))",Kota Administrasi Depok,
