WKT,nama,deskripsi
"POLYGON ((106.8060262 -6.2127512, 106.7983873 -6.2146284, 106.7982585 -6.2150977, 106.7982585 -6.2160363, 106.7984302 -6.2166763, 106.7984302 -6.2174015, 106.7984302 -6.2183401, 106.7983014 -6.219364, 106.7983873 -6.2204732, 106.7987735 -6.2207292, 106.799546 -6.2210705, 106.8007476 -6.2214545, 106.8019063 -6.2220091, 106.8027646 -6.2222651, 106.8034513 -6.2228197, 106.8037946 -6.2233316, 106.8044812 -6.2241422, 106.8048675 -6.2246542, 106.8077857 -6.2226064, 106.8083865 -6.2223077, 106.8087728 -6.2222651, 106.8083865 -6.2217105, 106.8082578 -6.2204306, 106.8083436 -6.2158657, 106.8068845 -6.2158657, 106.8067987 -6.215439, 106.8061549 -6.2155244, 106.8061978 -6.2145431, 106.8062837 -6.2140738, 106.8062408 -6.2133912, 106.8060262 -6.2127512))",taman_glora_bung-karno,
