WKT,nama,deskripsi
"POLYGON ((106.823682 -6.171373, 106.823338 -6.171757, 106.823124 -6.179522, 106.823338 -6.179992, 106.82381 -6.180248, 106.824368 -6.180248, 106.826385 -6.180205, 106.828874 -6.180205, 106.83072 -6.180077, 106.830934 -6.179736, 106.830591 -6.179309, 106.830205 -6.17884, 106.83072 -6.178499, 106.830248 -6.178115, 106.829861 -6.177731, 106.829818 -6.173464, 106.829303 -6.173208, 106.829003 -6.172824, 106.829175 -6.172141, 106.829089 -6.171587, 106.828574 -6.171501, 106.827716 -6.171459, 106.824154 -6.171416, 106.823682 -6.171373))",taman_monas,
