WKT,nama,deskripsi
"POLYGON ((106.8176306 -6.3052584, 106.8175877 -6.305557, 106.8170727 -6.3054291, 106.8170727 -6.3050878, 106.8163861 -6.3050452, 106.8161286 -6.3053438, 106.8163861 -6.3060262, 106.8169869 -6.3067514, 106.8168152 -6.3074765, 106.8165577 -6.3077751, 106.8161715 -6.3080737, 106.8157853 -6.3079884, 106.8158282 -6.3088415, 106.8157424 -6.3097373, 106.8159998 -6.3101638, 106.8160857 -6.3105051, 106.8165148 -6.3105477, 106.8173302 -6.3104198, 106.8176735 -6.3102065, 106.8177165 -6.3108463, 106.8176735 -6.3113155, 106.8175877 -6.3120833, 106.8176306 -6.3129364, 106.8176306 -6.3137469, 106.8176735 -6.3141308, 106.8178023 -6.3146426, 106.8177594 -6.3149412, 106.8172015 -6.3151118, 106.8165148 -6.3151545, 106.8165148 -6.3154957, 106.8164719 -6.315837, 106.8169011 -6.3160076, 106.8173302 -6.3160929, 106.8178452 -6.3162208, 106.8183173 -6.3162635, 106.8187893 -6.3164768, 106.8191327 -6.3165621, 106.8192614 -6.3172019, 106.8209351 -6.3173725, 106.8220509 -6.3175005, 106.82351 -6.3173725, 106.8237246 -6.3177138, 106.82454 -6.3177564, 106.8248833 -6.3166047, 106.8250979 -6.3154104, 106.8258275 -6.3112302, 106.8265141 -6.3112729, 106.8269862 -6.3087135, 106.82454 -6.3085003, 106.8245829 -6.3062822, 106.8227376 -6.3062822, 106.8224801 -6.3067087, 106.8205489 -6.3064955, 106.8203772 -6.305685, 106.8199051 -6.305685, 106.8193043 -6.3057277, 106.8186606 -6.3057703, 106.8182744 -6.305685, 106.8182744 -6.3052584, 106.8176306 -6.3052584))",kebun_binatang-ragunan,
