WKT,nama,deskripsi
"POLYGON ((106.883249 -6.2985728, 106.8833777 -6.2995539, 106.8836781 -6.3004497, 106.8841073 -6.301644, 106.8843648 -6.3022839, 106.8850943 -6.3030943, 106.8861672 -6.3038195, 106.8871113 -6.304502, 106.888785 -6.3051418, 106.8902871 -6.3053551, 106.8917891 -6.305739, 106.8937203 -6.3062509, 106.894407 -6.3064641, 106.895394 -6.306848, 106.8968102 -6.3072319, 106.8971106 -6.3067627, 106.8973252 -6.3062935, 106.8978402 -6.3065495, 106.8982693 -6.3068054, 106.8989989 -6.3070187, 106.899943 -6.3068907, 106.9000718 -6.3061656, 106.9002864 -6.3053977, 106.9009301 -6.3053977, 106.9016167 -6.3055257, 106.9020888 -6.3059096, 106.9018742 -6.3066774, 106.9015738 -6.3073599, 106.9011876 -6.3078291, 106.9008013 -6.3084263, 106.9011876 -6.3089382, 106.9018742 -6.3106444, 106.9024321 -6.310943, 106.9032046 -6.3111136, 106.9041917 -6.3111562, 106.9057366 -6.3066774, 106.9065091 -6.3044167, 106.9059512 -6.3042887, 106.9061228 -6.2995539, 106.8893429 -6.298914, 106.883249 -6.2985728))",Taman Mini Indonesia Indah,
